1,00:00:00,70,,,,,,,,,
,00:00:07,80,0.2,243:36,,,,4.13,,,
,00:00:08,80,0.5,124:19,,,,15.89,,,
,00:00:09,80,0.5,124:19,,,,15.89,,,
1,00:00:00,70,,,,,,,,,
,00:00:01,70,,,,,,,,,
,00:00:02,70,,,,,,,,,
,00:00:03,75,0.0,00:00,,,,0.00,,,
,00:00:04,75,0.0,00:00,,,,0.00,,,
,00:00:52,100,12.2,04:56,,,,500.24,,,
,00:00:53,101,12.2,04:56,,,,520.06,,,
,00:00:54,101,12.0,05:00,,,,537.55,,,
,00:00:55,101,12.0,05:00,,,,537.55,,,
,00:00:56,102,11.8,05:05,,,,575.93,,,
,00:00:57,102,11.8,05:05,,,,575.93,,,
,00:00:58,102,9.3,06:28,,,,598.27,,,
,00:00:59,101,6.9,08:44,,,,602.45,,,
,00:01:00,101,6.9,08:44,,,,602.45,,,
,00:01:01,101,4.8,12:33,,,,614.81,,,
,00:01:02,101,4.8,12:33,,,,614.81,,,
,00:01:03,101,6.1,09:46,,,,643.76,,,
,00:01:04,101,7.6,07:57,,,,663.98,,,
,00:01:05,102,8.7,06:53,,,,681.99,,,
,00:01:06,102,8.7,06:53,,,,681.99,,,
,00:01:07,103,9.0,06:40,,,,716.19,,,
,00:01:08,103,9.3,06:28,,,,730.31,,,
,00:01:09,103,9.6,06:16,,,,744.64,,,
,00:01:10,104,9.8,06:06,,,,759.28,,,
,00:01:11,104,9.8,06:06,,,,759.28,,,
,00:01:12,104,10.2,05:51,,,,790.81,,,
,00:01:13,105,10.2,05:51,,,,790.81,,,
,00:01:14,105,10.7,05:38,,,,821.82,,,
,00:01:15,105,10.7,05:38,,,,821.82,,,
,00:01:16,105,10.6,05:39,,,,852.36,,,
,00:01:17,104,10.6,05:39,,,,852.36,,,
,00:01:18,103,9.4,06:23,,,,877.11,,,
,00:01:19,102,9.4,06:23,,,,877.11,,,
,00:01:20,102,7.2,08:23,,,,893.12,,,
,00:01:21,101,4.7,12:40,,,,897.76,,,
,00:01:22,101,4.7,12:40,,,,897.76,,,
,00:01:23,100,3.1,19:09,,,,902.91,,,
,00:01:24,99,3.1,19:09,,,,902.91,,,
,00:01:25,98,2.2,27:10,,,,908.78,,,
,00:01:26,97,2.2,27:10,,,,908.78,,,
,00:01:27,95,2.2,27:10,,,,908.78,,,
,00:01:28,95,1.5,40:29,,,,913.55,,,
,00:01:29,94,1.5,40:29,,,,913.55,,,
,00:01:30,93,1.0,61:22,,,,920.65,,,
,00:01:31,92,1.5,41:03,,,,928.61,,,
,00:01:32,91,2.5,24:19,,,,935.09,,,
,00:01:33,90,2.5,24:19,,,,935.09,,,
,00:01:34,90,3.0,20:08,,,,940.93,,,
,00:01:35,89,3.0,20:08,,,,940.93,,,
,00:01:36,87,2.6,23:19,,,,945.57,,,
,00:01:37,85,2.6,23:19,,,,945.57,,,
,00:01:38,84,2.6,23:19,,,,945.57,,,
,00:01:39,82,2.6,23:19,,,,945.57,,,
,00:01:40,82,1.6,38:39,,,,949.14,,,
,00:01:41,81,1.6,38:39,,,,949.14,,,
,00:01:42,80,1.6,38:39,,,,949.14,,,
,00:01:43,80,1.6,38:39,,,,949.14,,,
,00:01:44,80,1.6,38:39,,,,949.14,,,
,00:01:45,82,1.6,38:39,,,,949.14,,,
,00:01:46,83,1.6,38:39,,,,949.14,,,
,00:01:47,85,1.6,38:39,,,,949.14,,,
,00:01:48,86,3.1,19:24,,,,961.99,,,
,00:01:49,87,3.1,19:24,,,,961.99,,,
,00:01:50,88,6.4,09:21,,,,991.54,,,
,00:01:51,90,10.1,05:56,,,,1008.98,,,
,00:01:52,90,10.1,05:56,,,,1008.98,,,
,00:01:53,92,11.1,05:25,,,,1052.44,,,
,00:01:54,93,11.8,05:05,,,,1074.29,,,
,00:01:55,94,11.8,05:05,,,,1074.29,,,
,00:01:56,95,12.5,04:48,,,,1117.75,,,
,00:01:57,96,12.5,04:48,,,,1120.12,,,
,00:01:58,97,13.4,04:29,,,,1163.59,,,
,00:01:59,98,13.9,04:19,,,,1190.26,,,
,00:02:00,98,13.9,04:19,,,,1190.26,,,
,00:02:01,99,14.4,04:10,,,,1233.73,,,
,00:02:02,99,14.4,04:09,,,,1255.70,,,
,00:02:03,100,14.6,04:07,,,,1276.20,,,
,00:02:04,100,14.6,04:07,,,,1276.20,,,
,00:02:05,100,14.9,04:02,,,,1319.67,,,
,00:02:06,101,14.9,04:02,,,,1320.22,,,
,00:02:07,101,15.5,03:53,,,,1363.68,,,
,00:02:08,101,16.1,03:43,,,,1392.62,,,
,00:02:09,101,16.2,03:42,,,,1417.43,,,
,00:02:10,102,16.2,03:42,,,,1417.43,,,
,00:02:11,102,16.5,03:38,,,,1460.89,,,
,00:02:12,102,16.8,03:35,,,,1491.99,,,
,00:02:13,103,17.3,03:28,,,,1518.55,,,
,00:02:14,103,17.4,03:27,,,,1544.99,,,
,00:02:15,103,17.3,03:28,,,,1570.57,,,
,00:02:16,104,17.3,03:28,,,,1570.57,,,
,00:02:17,104,17.2,03:29,,,,1614.03,,,
,00:02:18,104,17.2,03:29,,,,1622.13,,,
,00:02:19,104,17.4,03:27,,,,1665.59,,,
,00:02:20,104,17.6,03:24,,,,1698.72,,,
,00:02:21,104,17.7,03:23,,,,1725.36,,,
,00:02:22,105,17.7,03:23,,,,1725.36,,,
,00:02:23,105,17.7,03:24,,,,1768.82,,,
,00:02:24,104,17.7,03:23,,,,1805.11,,,
,00:02:25,104,17.7,03:23,,,,1805.11,,,
,00:02:26,105,18.0,03:20,,,,1848.57,,,
,00:02:27,104,18.3,03:17,,,,1889.45,,,
,00:02:28,105,18.3,03:17,,,,1917.20,,,
,00:02:29,105,18.3,03:17,,,,1917.20,,,
,00:02:30,105,18.1,03:19,,,,1960.66,,,
,00:02:31,105,18.1,03:19,,,,1996.32,,,
,00:02:32,105,18.1,03:19,,,,1996.32,,,
,00:02:33,105,18.1,03:19,,,,2039.78,,,
,00:02:34,106,18.1,03:19,,,,2049.76,,,
,00:02:35,106,18.0,03:20,,,,2093.22,,,
,00:02:36,106,18.0,03:20,,,,2103.12,,,
,00:02:37,106,18.0,03:20,,,,2103.12,,,
,00:02:38,106,18.0,03:20,,,,2103.12,,,
,00:02:39,107,18.0,03:20,,,,2103.12,,,
,00:02:40,108,17.9,03:21,,,,2146.59,,,
,00:02:41,108,18.0,03:20,,,,2190.05,,,
,00:02:42,109,17.9,03:21,,,,2233.51,,,
,00:02:43,110,18.0,03:20,,,,2276.97,,,
,00:02:44,111,18.3,03:17,,,,2320.44,,,
,00:02:45,111,18.3,03:17,,,,2344.72,,,
,00:02:46,112,18.4,03:16,,,,2388.18,,,
,00:02:47,112,18.4,03:16,,,,2401.11,,,
,00:02:48,112,18.5,03:15,,,,2444.58,,,
,00:02:49,112,18.5,03:14,,,,2482.56,,,
,00:02:50,112,18.5,03:14,,,,2482.56,,,
,00:02:51,112,18.7,03:12,,,,2526.02,,,
,00:02:52,112,18.7,03:12,,,,2538.31,,,
,00:02:53,112,18.8,03:11,,,,2581.77,,,
,00:02:54,112,18.8,03:11,,,,2617.10,,,
,00:02:55,112,18.8,03:11,,,,2617.10,,,
,00:02:56,112,18.9,03:10,,,,2660.56,,,
,00:02:57,112,18.9,03:10,,,,2699.85,,,
,00:02:58,112,18.9,03:10,,,,2699.85,,,
,00:02:59,112,19.0,03:09,,,,2743.32,,,
,00:03:00,112,19.1,03:09,,,,2782.84,,,
,00:03:01,112,19.1,03:09,,,,2782.84,,,
,00:03:02,111,19.4,03:06,,,,2826.30,,,
,00:03:03,111,19.6,03:04,,,,2866.59,,,
,00:03:04,111,19.6,03:04,,,,2866.59,,,
,00:03:05,111,19.6,03:03,,,,2910.05,,,
,00:03:06,111,19.6,03:03,,,,2922.91,,,
,00:03:07,111,19.5,03:04,,,,2966.37,,,
,00:03:08,111,19.5,03:04,,,,2978.81,,,
,00:03:09,112,19.5,03:05,,,,3022.27,,,
,00:03:10,112,19.6,03:04,,,,3063.18,,,
,00:03:11,112,19.7,03:03,,,,3091.14,,,
,00:03:12,112,19.7,03:03,,,,3091.14,,,
,00:03:13,112,19.9,03:01,,,,3134.61,,,
,00:03:14,112,19.9,03:01,,,,3150.49,,,
,00:03:15,112,20.0,03:00,,,,3193.95,,,
,00:03:16,112,20.0,03:00,,,,3209.18,,,
,00:03:17,112,20.7,02:54,,,,3252.64,,,
,00:03:18,113,20.5,02:56,,,,3296.10,,,
,00:03:19,113,20.5,02:56,,,,3299.78,,,
,00:03:20,113,19.8,03:01,,,,3343.24,,,
,00:03:21,113,19.8,03:01,,,,3350.06,,,
,00:03:22,113,18.9,03:11,,,,3393.53,,,
,00:03:23,113,18.5,03:15,,,,3436.99,,,
,00:03:24,112,18.5,03:15,,,,3437.50,,,
,00:03:25,112,18.4,03:16,,,,3480.97,,,
,00:03:26,112,18.4,03:16,,,,3493.22,,,
,00:03:27,113,17.4,03:27,,,,3536.69,,,
,00:03:28,113,17.1,03:30,,,,3564.59,,,
,00:03:29,113,17.1,03:30,,,,3564.59,,,
,00:03:30,113,17.3,03:29,,,,3608.06,,,
,00:03:31,112,18.1,03:18,,,,3644.47,,,
,00:03:32,113,18.4,03:15,,,,3671.71,,,
,00:03:33,113,18.4,03:15,,,,3671.71,,,
,00:03:34,112,18.5,03:14,,,,3715.18,,,
,00:03:35,113,18.8,03:11,,,,3755.40,,,
,00:03:36,113,19.4,03:05,,,,3785.79,,,
,00:03:37,113,19.4,03:05,,,,3785.79,,,
,00:03:38,113,20.0,03:00,,,,3829.25,,,
,00:03:39,114,20.8,02:53,,,,3872.71,,,
,00:03:40,114,20.8,02:53,,,,3880.40,,,
,00:03:41,114,21.5,02:47,,,,3923.86,,,
,00:03:42,114,21.5,02:47,,,,3950.17,,,
,00:03:43,114,22.3,02:41,,,,3993.63,,,
,00:03:44,114,22.3,02:41,,,,4022.05,,,
,00:03:45,114,22.8,02:38,,,,4065.51,,,
,00:03:46,114,23.2,02:36,,,,4108.97,,,
,00:03:47,113,23.3,02:34,,,,4152.44,,,
,00:03:48,113,23.8,02:31,,,,4192.38,,,
,00:03:49,112,23.8,02:31,,,,4192.38,,,
,00:03:50,112,24.8,02:25,,,,4235.84,,,
,00:03:51,112,24.8,02:25,,,,4268.93,,,
,00:03:52,111,26.0,02:18,,,,4312.39,,,
,00:03:53,111,27.0,02:13,,,,4355.86,,,
,00:03:54,111,27.0,02:13,,,,4393.44,,,
,00:03:55,110,27.6,02:10,,,,4436.90,,,
,00:03:56,110,28.1,02:08,,,,4480.37,,,
,00:03:57,109,28.1,02:08,,,,4516.37,,,
,00:03:58,109,28.4,02:07,,,,4559.83,,,
,00:03:59,108,28.4,02:07,,,,4599.04,,,
,00:04:00,108,28.7,02:05,,,,4642.50,,,
,00:04:01,107,28.7,02:05,,,,4684.00,,,
,00:04:02,107,28.6,02:06,,,,4727.46,,,
,00:04:03,107,28.7,02:05,,,,4770.93,,,
,00:04:04,107,28.7,02:05,,,,4807.53,,,
,00:04:05,106,28.8,02:05,,,,4850.99,,,
,00:04:06,106,28.8,02:05,,,,4893.82,,,
,00:04:07,104,29.3,02:03,,,,4937.28,,,
,00:04:08,103,29.3,02:03,,,,4980.74,,,
,00:04:09,102,29.5,02:02,,,,5024.20,,,
,00:04:10,100,29.6,02:01,,,,5067.67,,,
,00:04:11,99,29.5,02:02,,,,5111.13,,,
,00:04:12,97,29.5,02:02,,,,5154.59,,,
,00:04:13,96,29.2,02:03,,,,5198.05,,,
,00:04:14,95,29.2,02:03,,,,5241.52,,,
,00:04:15,95,28.7,02:05,,,,5284.98,,,
,00:04:16,94,28.7,02:05,,,,5327.41,,,
,00:04:17,93,28.1,02:08,,,,5370.88,,,
,00:04:18,91,27.8,02:10,,,,5414.34,,,
,00:04:19,89,27.8,02:10,,,,5452.74,,,
,00:04:20,88,27.1,02:13,,,,5496.20,,,
,00:04:21,86,27.1,02:13,,,,5529.10,,,
,00:04:22,85,26.6,02:15,,,,5572.56,,,
,00:04:23,84,26.0,02:18,,,,5616.03,,,
,00:04:24,84,26.0,02:18,,,,5643.66,,,
,00:04:25,83,26.0,02:19,,,,5687.12,,,
,00:04:26,82,25.7,02:20,,,,5730.58,,,
,00:04:27,81,25.4,02:22,,,,5774.04,,,
,00:04:28,79,24.9,02:25,,,,5817.51,,,
,00:04:29,78,24.9,02:25,,,,5829.22,,,
,00:04:30,78,23.4,02:34,,,,5872.68,,,
,00:04:31,78,23.4,02:34,,,,5895.10,,,
,00:04:32,78,21.4,02:49,,,,5938.56,,,
,00:04:33,77,21.4,02:49,,,,5949.55,,,
,00:04:34,77,18.4,03:15,,,,5993.02,,,
,00:04:35,76,15.2,03:56,,,,6016.95,,,
,00:04:36,75,15.2,03:56,,,,6016.95,,,
,00:04:37,76,11.9,05:01,,,,6042.62,,,
,00:04:38,75,11.9,05:01,,,,6042.62,,,
,00:04:39,76,9.3,06:28,,,,6061.71,,,
,00:04:40,77,7.9,07:38,,,,6068.33,,,
,00:04:41,78,7.9,07:38,,,,6068.33,,,
,00:04:42,80,8.0,07:30,,,,6084.59,,,
,00:04:43,80,8.0,07:30,,,,6084.59,,,
,00:04:44,82,9.2,06:32,,,,6109.15,,,
,00:04:45,83,9.2,06:32,,,,6109.15,,,
,00:04:46,87,10.9,05:30,,,,6139.37,,,
,00:04:47,89,10.9,05:30,,,,6139.37,,,
,00:04:48,89,12.4,04:49,,,,6175.85,,,
,00:04:49,91,13.6,04:24,,,,6196.65,,,
,00:04:50,92,13.6,04:24,,,,6196.65,,,
,00:04:51,92,14.5,04:09,,,,6240.11,,,
,00:04:52,92,14.5,04:09,,,,6241.10,,,
,00:04:53,92,15.1,03:58,,,,6284.57,,,
,00:04:54,93,15.6,03:50,,,,6311.60,,,
,00:04:55,94,15.6,03:50,,,,6311.60,,,
,00:04:56,95,16.2,03:43,,,,6355.06,,,
,00:04:57,96,16.2,03:43,,,,6361.18,,,
,00:04:58,97,16.4,03:40,,,,6404.64,,,
,00:04:59,98,16.4,03:40,,,,6410.42,,,
,00:05:00,99,16.7,03:35,,,,6453.88,,,
,00:05:01,101,17.0,03:32,,,,6486.71,,,
,00:05:02,102,17.3,03:28,,,,6512.41,,,
,00:05:03,102,17.3,03:28,,,,6512.41,,,
,00:05:04,103,17.3,03:29,,,,6555.87,,,
,00:05:05,104,17.3,03:29,,,,6562.84,,,
,00:05:06,105,16.9,03:32,,,,6606.30,,,
,00:05:07,105,16.9,03:32,,,,6610.61,,,
,00:05:08,107,16.7,03:36,,,,6654.07,,,
,00:05:09,108,16.5,03:38,,,,6678.58,,,
,00:05:10,109,16.5,03:38,,,,6678.58,,,
,00:05:11,110,16.4,03:39,,,,6722.04,,,
,00:05:12,110,16.2,03:42,,,,6751.47,,,
,00:05:13,111,16.2,03:42,,,,6751.47,,,
,00:05:14,112,15.6,03:50,,,,6794.93,,,
,00:05:15,113,14.9,04:01,,,,6821.91,,,
,00:05:16,114,14.9,04:01,,,,6821.91,,,
,00:05:17,115,14.4,04:10,,,,6862.52,,,
,00:05:18,116,13.9,04:19,,,,6883.48,,,
,00:05:19,116,13.7,04:22,,,,6903.32,,,
,00:05:20,117,13.7,04:22,,,,6903.32,,,
,00:05:21,118,13.4,04:28,,,,6945.57,,,
,00:05:22,118,13.4,04:28,,,,6945.57,,,
,00:05:23,119,13.4,04:28,,,,6988.57,,,
,00:05:24,120,13.3,04:30,,,,7008.92,,,
,00:05:25,121,13.3,04:31,,,,7028.24,,,
,00:05:26,121,13.0,04:38,,,,7046.24,,,
,00:05:27,122,13.0,04:38,,,,7046.24,,,
,00:05:28,123,13.1,04:35,,,,7084.49,,,
,00:05:29,123,13.2,04:32,,,,7105.20,,,
,00:05:30,124,13.2,04:32,,,,7105.20,,,
,00:05:31,125,13.8,04:21,,,,7146.37,,,
,00:05:32,125,14.0,04:17,,,,7167.40,,,
,00:05:33,126,14.3,04:11,,,,7188.47,,,
,00:05:34,127,14.6,04:06,,,,7211.09,,,
,00:05:35,127,15.0,04:01,,,,7234.36,,,
,00:05:36,127,15.0,04:01,,,,7234.36,,,
,00:05:37,128,15.4,03:54,,,,7277.82,,,
,00:05:38,128,15.4,03:54,,,,7278.99,,,
,00:05:39,128,15.6,03:51,,,,7322.45,,,
,00:05:40,128,15.9,03:47,,,,7348.04,,,
,00:05:41,128,15.9,03:47,,,,7348.04,,,
,00:05:42,127,16.1,03:44,,,,7391.50,,,
,00:05:43,127,16.3,03:41,,,,7418.98,,,
,00:05:44,126,16.3,03:41,,,,7418.98,,,
,00:05:45,125,16.3,03:40,,,,7462.44,,,
,00:05:46,124,16.2,03:42,,,,7491.40,,,
,00:05:47,123,16.1,03:43,,,,7515.89,,,
,00:05:48,122,15.8,03:48,,,,7540.27,,,
,00:05:49,122,15.8,03:48,,,,7540.27,,,
,00:05:50,122,13.8,04:21,,,,7579.66,,,
,00:05:51,120,13.8,04:21,,,,7579.66,,,
,00:05:52,119,10.2,05:53,,,,7599.10,,,
,00:05:53,119,7.4,08:09,,,,7606.35,,,
,00:05:54,118,7.4,08:09,,,,7606.35,,,
,00:05:55,118,7.2,08:21,,,,7630.08,,,
,00:05:56,118,7.2,08:21,,,,7630.08,,,
,00:05:57,118,8.9,06:46,,,,7661.21,,,
,00:05:58,117,8.9,06:46,,,,7661.21,,,
,00:05:59,117,11.1,05:24,,,,7699.69,,,
,00:06:00,116,12.6,04:45,,,,7721.34,,,
,00:06:01,116,12.6,04:45,,,,7721.34,,,
,00:06:02,116,14.5,04:09,,,,7764.80,,,
,00:06:03,116,15.6,03:51,,,,7794.15,,,
,00:06:04,116,16.8,03:34,,,,7821.29,,,
,00:06:05,116,17.2,03:30,,,,7848.48,,,
,00:06:06,117,17.2,03:30,,,,7848.48,,,
,00:06:07,117,17.1,03:31,,,,7891.94,,,
,00:06:08,117,17.1,03:31,,,,7899.14,,,
,00:06:09,118,16.7,03:35,,,,7942.60,,,
,00:06:10,118,17.0,03:32,,,,7973.14,,,
,00:06:11,118,17.1,03:30,,,,7999.61,,,
,00:06:12,118,17.1,03:30,,,,7999.61,,,
,00:06:13,119,17.6,03:24,,,,8043.07,,,
,00:06:14,119,17.6,03:24,,,,8051.47,,,
,00:06:15,120,17.7,03:24,,,,8094.93,,,
,00:06:16,120,18.1,03:19,,,,8133.52,,,
,00:06:17,121,17.9,03:21,,,,8160.35,,,
,00:06:18,121,17.9,03:21,,,,8160.35,,,
,00:06:19,122,17.8,03:23,,,,8203.82,,,
,00:06:20,122,17.8,03:23,,,,8211.04,,,
,00:06:21,123,17.3,03:28,,,,8254.50,,,
,00:06:22,123,17.3,03:28,,,,8259.42,,,
,00:06:23,123,17.3,03:28,,,,8302.88,,,
,00:06:24,124,17.4,03:27,,,,8337.82,,,
,00:06:25,124,17.4,03:27,,,,8337.82,,,
,00:06:26,124,17.7,03:24,,,,8381.28,,,
,00:06:27,124,17.7,03:24,,,,8389.91,,,
,00:06:28,124,17.8,03:22,,,,8433.38,,,
,00:06:29,123,18.0,03:20,,,,8470.81,,,
,00:06:30,123,18.0,03:20,,,,8470.81,,,
,00:06:31,122,17.2,03:30,,,,8514.28,,,
,00:06:32,121,14.7,04:05,,,,8543.30,,,
,00:06:33,120,14.7,04:05,,,,8543.30,,,
,00:06:34,120,10.3,05:49,,,,8562.66,,,
,00:06:35,119,6.4,09:22,,,,8567.19,,,
,00:06:36,119,6.4,09:22,,,,8567.19,,,
,00:06:37,118,3.9,15:29,,,,8573.28,,,
,00:06:38,117,3.9,15:29,,,,8573.28,,,
,00:06:39,116,3.0,19:47,,,,8577.07,,,
,00:06:40,116,3.2,18:40,,,,8580.60,,,
,00:06:41,115,4.1,14:41,,,,8587.24,,,
,00:06:42,115,5.6,10:48,,,,8596.16,,,
,00:06:43,115,6.5,09:16,,,,8607.01,,,
,00:06:44,115,6.5,09:16,,,,8607.01,,,
,00:06:45,115,8.6,07:01,,,,8641.13,,,
,00:06:46,115,10.6,05:40,,,,8661.22,,,
,00:06:47,115,10.6,05:40,,,,8661.22,,,
,00:06:48,115,13.1,04:36,,,,8703.13,,,
,00:06:49,115,14.2,04:13,,,,8725.99,,,
,00:06:50,115,15.1,03:58,,,,8750.84,,,
,00:06:51,115,15.1,03:58,,,,8750.84,,,
,00:06:52,115,16.2,03:42,,,,8794.30,,,
,00:06:53,115,17.3,03:28,,,,8833.46,,,
,00:06:54,116,18.2,03:18,,,,8862.51,,,
,00:06:55,116,18.2,03:18,,,,8862.51,,,
,00:06:56,116,18.5,03:14,,,,8905.98,,,
,00:06:57,116,18.8,03:12,,,,8948.51,,,
,00:06:58,116,18.9,03:11,,,,8975.42,,,
,00:06:59,116,19.0,03:10,,,,9002.92,,,
,00:07:00,115,19.0,03:10,,,,9002.92,,,
,00:07:01,115,19.3,03:07,,,,9046.38,,,
,00:07:02,114,19.8,03:02,,,,9089.84,,,
,00:07:03,113,20.1,02:59,,,,9126.57,,,
,00:07:04,113,20.1,02:59,,,,9126.57,,,
,00:07:05,113,20.0,03:00,,,,9170.03,,,
,00:07:06,113,20.2,02:58,,,,9213.50,,,
,00:07:07,114,20.2,02:58,,,,9216.81,,,
,00:07:08,114,20.4,02:56,,,,9260.27,,,
,00:07:09,114,20.7,02:54,,,,9303.73,,,
,00:07:10,114,20.7,02:54,,,,9311.62,,,
,00:07:11,114,20.4,02:57,,,,9355.09,,,
,00:07:12,114,20.3,02:58,,,,9398.55,,,
,00:07:13,114,19.9,03:01,,,,9430.64,,,
,00:07:14,114,19.9,03:01,,,,9430.64,,,
,00:07:15,115,19.7,03:03,,,,9474.11,,,
,00:07:16,116,19.7,03:03,,,,9491.25,,,
,00:07:17,117,18.9,03:10,,,,9534.72,,,
,00:07:18,117,18.5,03:15,,,,9572.87,,,
,00:07:19,118,18.4,03:15,,,,9600.93,,,
,00:07:20,118,18.4,03:15,,,,9600.93,,,
,00:07:21,118,18.6,03:13,,,,9644.39,,,
,00:07:22,118,18.4,03:15,,,,9682.66,,,
,00:07:23,118,18.4,03:15,,,,9682.66,,,
,00:07:24,119,18.1,03:19,,,,9726.12,,,
,00:07:25,119,18.1,03:19,,,,9758.09,,,
,00:07:26,119,18.1,03:19,,,,9758.09,,,
,00:07:27,119,17.9,03:22,,,,9801.56,,,
,00:07:28,119,17.9,03:22,,,,9807.19,,,
,00:07:29,120,17.7,03:23,,,,9850.66,,,
,00:07:30,120,17.7,03:23,,,,9853.35,,,
,00:07:31,120,18.2,03:18,,,,9896.81,,,
,00:07:32,120,18.7,03:13,,,,9938.91,,,
,00:07:33,121,18.7,03:13,,,,9938.91,,,
,00:07:34,121,18.7,03:13,,,,9982.37,,,
,00:07:35,121,17.8,03:23,,,,10016.31,,,
,00:07:36,121,17.8,03:23,,,,10016.31,,,
,00:07:37,122,17.4,03:27,,,,10059.77,,,
,00:07:38,122,17.3,03:28,,,,10093.50,,,
,00:07:39,122,17.1,03:31,,,,10118.12,,,
,00:07:40,122,16.7,03:36,,,,10141.15,,,
,00:07:41,122,16.7,03:36,,,,10141.15,,,
,00:07:42,122,16.2,03:42,,,,10184.61,,,
,00:07:43,122,16.2,03:42,,,,10187.51,,,
,00:07:44,122,15.9,03:46,,,,10230.97,,,
,00:07:45,122,15.5,03:52,,,,10255.71,,,
,00:07:46,122,15.2,03:57,,,,10277.85,,,
,00:07:47,123,15.2,03:57,,,,10277.85,,,
,00:07:48,123,14.7,04:04,,,,10321.32,,,
,00:07:49,123,14.6,04:07,,,,10341.89,,,
,00:07:50,123,14.5,04:09,,,,10362.53,,,
